Seq_Number,Site_Number,Site_Name,Lab_Number,Refs,Outer_Date_AD,Outer_Symbol,C_Level,Got it?,bibdex
12,E:15:21(GP),WHITE HOUSE,WH-1,"Bannister, Dean and Gell 1966",1076,NA,1,yes,Bannister1966-E
13,E:15:10(GP),SLIDING RUIN,BE-38,"Bannister, Dean and Gell 1966",957,NA,3,yes,Bannister1966-E
13,E:15:10(GP),SLIDING RUIN,BE-39,"Bannister, Dean and Gell 1966",943,NA,3,yes,Bannister1966-E
13,E:15:10(GP),SLIDING RUIN,GP-3149,"Bannister, Dean and Gell 1966",829,NA,1,yes,Bannister1966-E
13,E:15:10(GP),SLIDING RUIN,GP-3158,"Bannister, Dean and Gell 1966",983,NA,3,yes,Bannister1966-E
13,E:15:10(GP),SLIDING RUIN,M-51,"Bannister, Dean and Gell 1966",986,NA,3,yes,Bannister1966-E
13,E:15:10(GP),SLIDING RUIN,M-52,"Bannister, Dean and Gell 1966",957,NA,3,yes,Bannister1966-E
13,E:15:10(GP),SLIDING RUIN,M-55,"Bannister, Dean and Gell 1966",936,NA,3,yes,Bannister1966-E
13,E:15:10(GP),SLIDING RUIN,M-57,"Bannister, Dean and Gell 1966",834,NA,1,yes,Bannister1966-E
13,E:15:10(GP),SLIDING RUIN,M-61,"Bannister, Dean and Gell 1966",856,NA,2,yes,Bannister1966-E
15,"NA1747",THREE TURKEY HOUSE,F-4392,"Bannister, Dean and Gell 1966",1266,NA,3,yes,Bannister1966-E
15,"NA1747",THREE TURKEY HOUSE,F-4993,"Bannister, Dean and Gell 1966",1276,NA,3,yes,Bannister1966-E
15,"NA1747",THREE TURKEY HOUSE,TTH-3,"Bannister, Dean and Gell 1966",1083,NA,1,yes,Bannister1966-E
15,"NA1747",THREE TURKEY HOUSE,TTH-5,"Bannister, Dean and Gell 1966",1246,NA,3,yes,Bannister1966-E
15,"NA1747",THREE TURKEY HOUSE,TTH-7,"Bannister, Dean and Gell 1966",1266,NA,3,yes,Bannister1966-E
16,15:22(GP),CAVE 1 CANYON DEL MUERTO,GP-3074,"Bannister, Dean and Gell 1966",655,NA,1,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-1426,"Bannister, Dean and Gell 1966",489,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-6683,"Bannister, Dean and Gell 1966",635,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-6686,"Bannister, Dean and Gell 1966",625,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-6690,"Bannister, Dean and Gell 1966",625,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-6691,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-848,"Bannister, Dean and Gell 1966",611,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-849,"Bannister, Dean and Gell 1966",613,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-853,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-854,"Bannister, Dean and Gell 1966",624,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-855,"Bannister, Dean and Gell 1966",627,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-859,"Bannister, Dean and Gell 1966",621,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-860,"Bannister, Dean and Gell 1966",574,NA,1,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-865,"Bannister, Dean and Gell 1966",621,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-866,"Bannister, Dean and Gell 1966",469,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-868,"Bannister, Dean and Gell 1966",469,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-869,"Bannister, Dean and Gell 1966",494,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-870,"Bannister, Dean and Gell 1966",494,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-871,"Bannister, Dean and Gell 1966",470,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-872,"Bannister, Dean and Gell 1966",625,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-874,"Bannister, Dean and Gell 1966",624,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-875,"Bannister, Dean and Gell 1966",625,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-876,"Bannister, Dean and Gell 1966",625,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-879,"Bannister, Dean and Gell 1966",624,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-885,"Bannister, Dean and Gell 1966",627,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-887,"Bannister, Dean and Gell 1966",457,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-891,"Bannister, Dean and Gell 1966",474,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-901,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-912,"Bannister, Dean and Gell 1966",505,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,GP-920,"Bannister, Dean and Gell 1966",499,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-103,"Bannister, Dean and Gell 1966",491,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-105,"Bannister, Dean and Gell 1966",430,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-109,"Bannister, Dean and Gell 1966",597,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-110,"Bannister, Dean and Gell 1966",474,NA,1,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-111,"Bannister, Dean and Gell 1966",612,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-114,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-117,"Bannister, Dean and Gell 1966",437,NA,1,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-118,"Bannister, Dean and Gell 1966",378,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-124,"Bannister, Dean and Gell 1966",637,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-126,"Bannister, Dean and Gell 1966",501,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-127,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-131,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-133,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-134,"Bannister, Dean and Gell 1966",622,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-135,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-137,"Bannister, Dean and Gell 1966",625,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-140,"Bannister, Dean and Gell 1966",625,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-142,"Bannister, Dean and Gell 1966",629,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-144,"Bannister, Dean and Gell 1966",491,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-145,"Bannister, Dean and Gell 1966",610,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-147,"Bannister, Dean and Gell 1966",568,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-164,"Bannister, Dean and Gell 1966",624,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-165,"Bannister, Dean and Gell 1966",624,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-167,"Bannister, Dean and Gell 1966",624,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-169,"Bannister, Dean and Gell 1966",624,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-170,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-171,"Bannister, Dean and Gell 1966",624,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-173,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-174,"Bannister, Dean and Gell 1966",515,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-175,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-176,"Bannister, Dean and Gell 1966",624,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-178,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-179,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-222-2,"Bannister, Dean and Gell 1966",602,NA,1,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-226,"Bannister, Dean and Gell 1966",505,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-244,"Bannister, Dean and Gell 1966",468,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-245,"Bannister, Dean and Gell 1966",508,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-247,"Bannister, Dean and Gell 1966",652,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-254,"Bannister, Dean and Gell 1966",354,NA,1,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-264,"Bannister, Dean and Gell 1966",625,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-266,"Bannister, Dean and Gell 1966",605,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-269,"Bannister, Dean and Gell 1966",625,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-272,"Bannister, Dean and Gell 1966",624,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-51,"Bannister, Dean and Gell 1966",626,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-55,"Bannister, Dean and Gell 1966",623,NA,1,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-59,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-62,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-64,"Bannister, Dean and Gell 1966",618,NA,1,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-65,"Bannister, Dean and Gell 1966",624,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-66,"Bannister, Dean and Gell 1966",627,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-67,"Bannister, Dean and Gell 1966",625,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-73,"Bannister, Dean and Gell 1966",623,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-76,"Bannister, Dean and Gell 1966",622,NA,1,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-77,"Bannister, Dean and Gell 1966",606,NA,1,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-78,"Bannister, Dean and Gell 1966",613,NA,1,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-80,"Bannister, Dean and Gell 1966",623,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-84,"Bannister, Dean and Gell 1966",623,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-85,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-87,"Bannister, Dean and Gell 1966",622,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-88,"Bannister, Dean and Gell 1966",628,NA,2,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-92,"Bannister, Dean and Gell 1966",629,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-93,"Bannister, Dean and Gell 1966",609,NA,1,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-94,"Bannister, Dean and Gell 1966",622,NA,3,yes,Bannister1966-E
17,8:3(GP),BROKEN FLUTE CAVE,MLK-99,"Bannister, Dean and Gell 1966",628,NA,3,yes,Bannister1966-E
18,8:5(GP),CAVE 1 RED ROCK,MLK-199,"Bannister, Dean and Gell 1966",657,NA,1,yes,Bannister1966-E
18,8:5(GP),CAVE 1 RED ROCK,MLK-24,"Bannister, Dean and Gell 1966",658,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-939,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-940,"Bannister, Dean and Gell 1966",669,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-941,"Bannister, Dean and Gell 1966",667,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-942,"Bannister, Dean and Gell 1966",666,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-943,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-945,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-948,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-950,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-953,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-954,"Bannister, Dean and Gell 1966",667,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-955,"Bannister, Dean and Gell 1966",668,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-956,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-957,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-958,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-959,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-960,"Bannister, Dean and Gell 1966",665,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-961,"Bannister, Dean and Gell 1966",670,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-962,"Bannister, Dean and Gell 1966",663,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-964,"Bannister, Dean and Gell 1966",657,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-966,"Bannister, Dean and Gell 1966",660,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,GP-967,"Bannister, Dean and Gell 1966",668,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-12,"Bannister, Dean and Gell 1966",626,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-14,"Bannister, Dean and Gell 1966",657,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-15,"Bannister, Dean and Gell 1966",655,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-17,"Bannister, Dean and Gell 1966",667,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-18,"Bannister, Dean and Gell 1966",666,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-183,"Bannister, Dean and Gell 1966",655,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-184,"Bannister, Dean and Gell 1966",645,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-185,"Bannister, Dean and Gell 1966",658,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-186,"Bannister, Dean and Gell 1966",660,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-189,"Bannister, Dean and Gell 1966",658,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-19,"Bannister, Dean and Gell 1966",669,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-190,"Bannister, Dean and Gell 1966",658,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-191,"Bannister, Dean and Gell 1966",642,NA,2,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-193,"Bannister, Dean and Gell 1966",656,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-195,"Bannister, Dean and Gell 1966",654,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-196,"Bannister, Dean and Gell 1966",654,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-2,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-20,"Bannister, Dean and Gell 1966",667,NA,2,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-21,"Bannister, Dean and Gell 1966",669,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-23,"Bannister, Dean and Gell 1966",1081,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-23-1,"Bannister, Dean and Gell 1966",667,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-29,"Bannister, Dean and Gell 1966",676,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-30,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-32,"Bannister, Dean and Gell 1966",669,NA,2,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-35,"Bannister, Dean and Gell 1966",667,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-42,"Bannister, Dean and Gell 1966",676,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-45,"Bannister, Dean and Gell 1966",658,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-5,"Bannister, Dean and Gell 1966",668,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-69,"Bannister, Dean and Gell 1966",644,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-70,"Bannister, Dean and Gell 1966",656,NA,1,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-71,"Bannister, Dean and Gell 1966",657,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-8,"Bannister, Dean and Gell 1966",669,NA,3,yes,Bannister1966-E
19,NA,CAVE 2 RED ROCK,MLK-9,"Bannister, Dean and Gell 1966",667,NA,2,yes,Bannister1966-E
20,NA,CAVE 3 RED ROCK,GP-969,"Bannister, Dean and Gell 1966",646,NA,1,yes,Bannister1966-E
21,NA,CAVE 6 RED ROCK,MLK-200,"Bannister, Dean and Gell 1966",674,NA,3,yes,Bannister1966-E
21,NA,CAVE 6 RED ROCK,MLK-201,"Bannister, Dean and Gell 1966",674,NA,3,yes,Bannister1966-E
21,NA,CAVE 6 RED ROCK,MLK-203,"Bannister, Dean and Gell 1966",674,NA,3,yes,Bannister1966-E
21,NA,CAVE 6 RED ROCK,MLK-204,"Bannister, Dean and Gell 1966",674,NA,3,yes,Bannister1966-E
21,NA,CAVE 6 RED ROCK,MLK-205,"Bannister, Dean and Gell 1966",660,NA,3,yes,Bannister1966-E
21,NA,CAVE 6 RED ROCK,MLK-207,"Bannister, Dean and Gell 1966",636,NA,1,yes,Bannister1966-E
21,NA,CAVE 6 RED ROCK,MLK-211,"Bannister, Dean and Gell 1966",556,NA,1,yes,Bannister1966-E
21,NA,CAVE 6 RED ROCK,MLK-212,"Bannister, Dean and Gell 1966",674,NA,3,yes,Bannister1966-E
21,NA,CAVE 6 RED ROCK,MLK-213,"Bannister, Dean and Gell 1966",661,NA,3,yes,Bannister1966-E
21,NA,CAVE 6 RED ROCK,MLK-214,"Bannister, Dean and Gell 1966",674,NA,3,yes,Bannister1966-E
21,NA,CAVE 6 RED ROCK,MLK-215,"Bannister, Dean and Gell 1966",674,NA,3,yes,Bannister1966-E
22,NA,CAVE 7 RED ROCK,MLK-46,"Bannister, Dean and Gell 1966",666,NA,3,yes,Bannister1966-E
22,NA,CAVE 7 RED ROCK,MLK-47,"Bannister, Dean and Gell 1966",674,NA,3,yes,Bannister1966-E
22,NA,CAVE 7 RED ROCK,MLK-50,"Bannister, Dean and Gell 1966",666,NA,3,yes,Bannister1966-E
23,NA,CAVE 8 RED ROCK,MLK-223,"Bannister, Dean and Gell 1966",668,NA,1,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,GP-6673,"Bannister, Dean and Gell 1966",479,NA,3,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,GP-923,"Bannister, Dean and Gell 1966",438,NA,1,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,GP-930,"Bannister, Dean and Gell 1966",484,NA,3,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,GP-931,"Bannister, Dean and Gell 1966",480,NA,1,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,GP-932,"Bannister, Dean and Gell 1966",446,NA,3,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,GP-992A,"Bannister, Dean and Gell 1966",325,NA,2,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,MLK-150,"Bannister, Dean and Gell 1966",484,NA,2,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,MLK-151,"Bannister, Dean and Gell 1966",479,NA,3,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,MLK-152,"Bannister, Dean and Gell 1966",478,NA,3,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,MLK-153,"Bannister, Dean and Gell 1966",486,NA,3,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,MLK-154,"Bannister, Dean and Gell 1966",489,NA,3,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,MLK-156,"Bannister, Dean and Gell 1966",480,NA,2,yes,Bannister1966-E
24,8:4(GP),OBELISK CAVE,MLK-280,"Bannister, Dean and Gell 1966",480,NA,3,yes,Bannister1966-E
25,NA,RED ROCK AREA,GP-6700,"Bannister, Dean and Gell 1966",623,NA,3,yes,Bannister1966-E
25,NA,RED ROCK AREA,GP-6701,"Bannister, Dean and Gell 1966",585,NA,3,yes,Bannister1966-E
25,NA,RED ROCK AREA,IF-176,"Bannister, Dean and Gell 1966",510,NA,2,yes,Bannister1966-E
26,NA,PRAYER ROCK CAVE,GP-6705,"Bannister, Dean and Gell 1966",1274,NA,2,yes,Bannister1966-E
26,NA,PRAYER ROCK CAVE,MLK-157,"Bannister, Dean and Gell 1966",1274,NA,2,yes,Bannister1966-E
26,NA,PRAYER ROCK CAVE,MLK-158,"Bannister, Dean and Gell 1966",1272,NA,1,yes,Bannister1966-E
26,NA,PRAYER ROCK CAVE,MLK-159,"Bannister, Dean and Gell 1966",1238,NA,3,yes,Bannister1966-E
26,NA,PRAYER ROCK CAVE,MLK-160,"Bannister, Dean and Gell 1966",1268,NA,3,yes,Bannister1966-E
26,NA,PRAYER ROCK CAVE,MLK-162,"Bannister, Dean and Gell 1966",1277,NA,3,yes,Bannister1966-E
27,NA,POCKET CAVE,GP-970,"Bannister, Dean and Gell 1966",438,NA,2,yes,Bannister1966-E
73,NA,TUSAYAN RUIN,F-2941-1,"Bannister, Dean and Robinson 1968",1190,NA,2,yes,Bannister1968-CD
73,NA,TUSAYAN RUIN,GP-353,"Bannister, Dean and Robinson 1968",1182,NA,2,yes,Bannister1968-CD
73,NA,TUSAYAN RUIN,GP-356,"Bannister, Dean and Robinson 1968",1189,NA,1,yes,Bannister1968-CD
73,NA,TUSAYAN RUIN,GP-357,"Bannister, Dean and Robinson 1968",1183,NA,1,yes,Bannister1968-CD
73,NA,TUSAYAN RUIN,GP-358,"Bannister, Dean and Robinson 1968",1188,NA,2,yes,Bannister1968-CD
74,"NA2160",INSCRIPTION HOUSE,IH-2,"Bannister, Dean and Robinson 1968",1222,NA,2,yes,Bannister1968-CD
74,"NA2160",INSCRIPTION HOUSE,IH-4,"Bannister, Dean and Robinson 1968",1271,NA,3,yes,Bannister1968-CD
75,"NA2639",HAWK'S NEST CLIFF DWELLING,F-3284,"Bannister, Dean and Robinson 1968",1273,NA,3,yes,Bannister1968-CD
75,"NA2639",HAWK'S NEST CLIFF DWELLING,F-3285,"Bannister, Dean and Robinson 1968",1273,NA,3,yes,Bannister1968-CD
76,"NA897",LONG HOUSE,GP-3209,"Kohler 2012, Personal Communication",1269,#NAME?,3,yes,Kohler2012
76,"NA897",LONG HOUSE,GP-3210,"Ortman 2008, Personal Communication",1254,B,3,yes,Ortman2008
76,"NA897",LONG HOUSE,GP-3212,"Kohler 2012, Personal Communication",1219,VV,1,yes,Kohler2012
76,"NA897",LONG HOUSE,GP-3217,"Ortman 2008, Personal Communication",1268,VV,1,yes,Ortman2008
76,"NA897",LONG HOUSE,GP-3218,"Ortman 2008, Personal Communication",1193,NA,3,yes,Ortman2008
76,"NA897",LONG HOUSE,GP-3219,"Ortman 2008, Personal Communication",1240,V,2,yes,Ortman2008
76,"NA897",LONG HOUSE,GP-3220,"Kohler 2012, Personal Communication",1248,VV,1,yes,Kohler2012
76,"NA897",LONG HOUSE,GP-3226,"Kohler 2012, Personal Communication",1254,#NAME?,1,yes,Kohler2012
