Seq_Number,Site_Number,Site_Name,Lab_Number,Refs,Outer_Date_AD,Outer_Symbol,C_Level,Got it?,bibdex
76,"NA897",LONG HOUSE,MV-1058,"Ortman 2008, Personal Communication",1249,L,3,no,NA
76,"NA897",LONG HOUSE,MV-1061,"Ortman 2008, Personal Communication",1242,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1062,"Kohler 2012, Personal Communication",1255,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1063,"Ortman 2008, Personal Communication",1147,V,2,no,NA
76,"NA897",LONG HOUSE,MV-1069,"Kohler 2012, Personal Communication",1225,V,2,no,NA
76,"NA897",LONG HOUSE,MV-1073,"Kohler 2012, Personal Communication",1212,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1074,"Kohler 2012, Personal Communication",641,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1075,"Kohler 2012, Personal Communication",632,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1076,"Kohler 2012, Personal Communication",617,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1077,"Kohler 2012, Personal Communication",648,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1078,"Ortman 2008, Personal Communication",648,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1079,"Ortman 2008, Personal Communication",648,V,2,no,NA
76,"NA897",LONG HOUSE,MV-1080,"Kohler 2012, Personal Communication",636,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1081,"Kohler 2012, Personal Communication",603,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1085,"Kohler 2012, Personal Communication",539,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1086,"Ortman 2008, Personal Communication",648,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1087,"Ortman 2008, Personal Communication",648,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1088,"Kohler 2012, Personal Communication",648,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1089,"Kohler 2012, Personal Communication",648,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1090,"Kohler 2012, Personal Communication",632,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1091,"Kohler 2012, Personal Communication",648,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1092,"Kohler 2012, Personal Communication",648,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1093,"Ortman 2008, Personal Communication",607,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1094,"Kohler 2012, Personal Communication",1255,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1095,"Ortman 2008, Personal Communication",1229,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1096,"Kohler 2012, Personal Communication",1239,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1098,"Kohler 2012, Personal Communication",1238,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1100,"Ortman 2008, Personal Communication",1229,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1101,"Kohler 2012, Personal Communication",1235,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1102,"Ortman 2008, Personal Communication",1252,L,3,no,NA
76,"NA897",LONG HOUSE,MV-1103,"Ortman 2008, Personal Communication",1256,V,2,no,NA
76,"NA897",LONG HOUSE,MV-1104,"Kohler 2012, Personal Communication",1241,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1105,"Kohler 2012, Personal Communication",1255,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1112,"Kohler 2012, Personal Communication",1277,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1114,"Kohler 2012, Personal Communication",1271,RLB,3,no,NA
76,"NA897",LONG HOUSE,MV-1118,"Ortman 2008, Personal Communication",647,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1120,"Kohler 2012, Personal Communication",648,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1121,"Ortman 2008, Personal Communication",1274,CL,3,no,NA
76,"NA897",LONG HOUSE,MV-1122,"Ortman 2008, Personal Communication",648,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1124,"Ortman 2008, Personal Communication",644,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1125,"Ortman 2008, Personal Communication",1255,L,3,no,NA
76,"NA897",LONG HOUSE,MV-1126,"Kohler 2012, Personal Communication",1250,C,3,no,NA
76,"NA897",LONG HOUSE,MV-1127,"Kohler 2012, Personal Communication",1254,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1128,"Ortman 2008, Personal Communication",1024,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1130-1,"Kohler 2012, Personal Communication",648,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1130-2,"Ortman 2008, Personal Communication",636,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1131-2,"Kohler 2012, Personal Communication",622,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1138-1a,"Kohler 2012, Personal Communication",1260,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1138-1b,"Kohler 2012, Personal Communication",1236,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1138-2,"Ortman 2008, Personal Communication",1246,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1139,"Ortman 2008, Personal Communication",1242,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1436,"Ortman 2008, Personal Communication",648,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1437,"Ortman 2008, Personal Communication",648,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1439,"Kohler 2012, Personal Communication",648,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1440,"Kohler 2012, Personal Communication",648,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1442,"Ortman 2008, Personal Communication",648,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1444,"Kohler 2012, Personal Communication",648,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1446,"Kohler 2012, Personal Communication",648,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1446a,"Kohler 2012, Personal Communication",620,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1447,"Kohler 2012, Personal Communication",567,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1448,"Kohler 2012, Personal Communication",627,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1449,"Kohler 2012, Personal Communication",648,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1451,"Ortman 2008, Personal Communication",633,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1452A,"Kohler 2012, Personal Communication",641,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1453,"Ortman 2008, Personal Communication",604,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1454,"Ortman 2008, Personal Communication",648,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1456a,"Kohler 2012, Personal Communication",1253,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1457,"Kohler 2012, Personal Communication",1255,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1458,"Kohler 2012, Personal Communication",1248,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1462,"Kohler 2012, Personal Communication",1233,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1464A,"Kohler 2012, Personal Communication",371,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1464B,"Kohler 2012, Personal Communication",290,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1465-1,"Kohler 2012, Personal Communication",581,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1465-2,"Ortman 2008, Personal Communication",648,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1465-3,"Kohler 2012, Personal Communication",616,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1465-5,"Ortman 2008, Personal Communication",647,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1471,"Kohler 2012, Personal Communication",541,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1471B,"Kohler 2012, Personal Communication",585,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1472,"Kohler 2012, Personal Communication",624,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1473,"Ortman 2008, Personal Communication",648,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1474,"Ortman 2008, Personal Communication",648,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1475,"Ortman 2008, Personal Communication",648,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1476A,"Kohler 2012, Personal Communication",655,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1476B,"Kohler 2012, Personal Communication",648,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1477,"Kohler 2012, Personal Communication",655,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1478,"Kohler 2012, Personal Communication",630,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1479,"Kohler 2012, Personal Communication",631,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1481,"Kohler 2012, Personal Communication",648,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1482,"Kohler 2012, Personal Communication",647,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1141,"Kohler 2012, Personal Communication",561,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1142,"Kohler 2012, Personal Communication",648,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1143,"Kohler 2012, Personal Communication",1224,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1144,"Kohler 2012, Personal Communication",635,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1145,"Kohler 2012, Personal Communication",648,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1146,"Ortman 2008, Personal Communication",648,V,2,no,NA
76,"NA897",LONG HOUSE,MV-1147,"Ortman 2008, Personal Communication",646,+R,3,no,NA
76,"NA897",LONG HOUSE,MV-1149,"Ortman 2008, Personal Communication",610,++R,3,no,NA
76,"NA897",LONG HOUSE,MV-1150,"Kohler 2012, Personal Communication",648,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1151,"Kohler 2012, Personal Communication",631,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1152,"Kohler 2012, Personal Communication",1263,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1154,"Kohler 2012, Personal Communication",648,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1182,"Ortman 2008, Personal Communication",1273,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1211,"Ortman 2008, Personal Communication",1272,CL,3,no,NA
76,"NA897",LONG HOUSE,MV-1212,"Kohler 2012, Personal Communication",1196,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1213,"Ortman 2008, Personal Communication",1178,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1215,"Kohler 2012, Personal Communication",1265,+C,3,no,NA
76,"NA897",LONG HOUSE,MV-1216,"Kohler 2012, Personal Communication",1266,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1218,"Kohler 2012, Personal Communication",1256,RL,3,no,NA
76,"NA897",LONG HOUSE,MV-1219,"Kohler 2012, Personal Communication",1254,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1221,"Ortman 2008, Personal Communication",1253,C,3,no,NA
76,"NA897",LONG HOUSE,MV-1230,"Kohler 2012, Personal Communication",1270,CB,3,no,NA
76,"NA897",LONG HOUSE,MV-1232,"Ortman 2008, Personal Communication",1110,#NAME?,2,no,NA
76,"NA897",LONG HOUSE,MV-1233,"Ortman 2008, Personal Communication",1274,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1234,"Ortman 2008, Personal Communication",1257,C,3,no,NA
76,"NA897",LONG HOUSE,MV-1235,"Ortman 2008, Personal Communication",1270,+C,3,no,NA
76,"NA897",LONG HOUSE,MV-1237,"Kohler 2012, Personal Communication",1250,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1238,"Ortman 2008, Personal Communication",1253,C,3,no,NA
76,"NA897",LONG HOUSE,MV-1241,"Ortman 2008, Personal Communication",1267,NA,3,no,NA
76,"NA897",LONG HOUSE,MV-1242,"Kohler 2012, Personal Communication",1245,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1243,"Kohler 2012, Personal Communication",1267,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1244,"Kohler 2012, Personal Communication",1201,#NAME?,2,no,NA
76,"NA897",LONG HOUSE,MV-1245,"Kohler 2012, Personal Communication",1252,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1247,"Kohler 2012, Personal Communication",1264,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1248,"Kohler 2012, Personal Communication",1169,#NAME?,2,no,NA
76,"NA897",LONG HOUSE,MV-1250,"Kohler 2012, Personal Communication",1230,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1251,"Ortman 2008, Personal Communication",1270,L,3,no,NA
76,"NA897",LONG HOUSE,MV-1257,"Kohler 2012, Personal Communication",1277,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1262,"Kohler 2012, Personal Communication",1265,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1267,"Ortman 2008, Personal Communication",1264,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1270,"Kohler 2012, Personal Communication",1136,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1277,"Ortman 2008, Personal Communication",1196,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1283,"Ortman 2008, Personal Communication",1264,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1285,"Kohler 2012, Personal Communication",634,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1286,"Kohler 2012, Personal Communication",639,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1287,"Ortman 2008, Personal Communication",648,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1288,"Kohler 2012, Personal Communication",648,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1289,"Kohler 2012, Personal Communication",582,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1291,"Ortman 2008, Personal Communication",1241,L,3,no,NA
76,"NA897",LONG HOUSE,MV-1292,"Kohler 2012, Personal Communication",646,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1294,"Kohler 2012, Personal Communication",1199,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1295,"Kohler 2012, Personal Communication",1198,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1296,"Kohler 2012, Personal Communication",1199,B,3,no,NA
76,"NA897",LONG HOUSE,MV-1297,"Kohler 2012, Personal Communication",1262,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1299,"Ortman 2008, Personal Communication",1252,CL,3,no,NA
76,"NA897",LONG HOUSE,MV-1303,"Kohler 2012, Personal Communication",1199,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1304,"Kohler 2012, Personal Communication",1075,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1305,"Kohler 2012, Personal Communication",1198,+R,3,no,NA
76,"NA897",LONG HOUSE,MV-1308,"Kohler 2012, Personal Communication",1077,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1310,"Kohler 2012, Personal Communication",1169,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1311,"Kohler 2012, Personal Communication",1201,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1312,"Kohler 2012, Personal Communication",1147,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1315,"Kohler 2012, Personal Communication",1197,+R,3,no,NA
76,"NA897",LONG HOUSE,MV-1316,"Kohler 2012, Personal Communication",1177,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1317,"Kohler 2012, Personal Communication",1197,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1318,"Kohler 2012, Personal Communication",1199,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1319,"Kohler 2012, Personal Communication",1197,R+,3,no,NA
76,"NA897",LONG HOUSE,MV-1321,"Kohler 2012, Personal Communication",1198,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1322,"Kohler 2012, Personal Communication",1080,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1323,"Kohler 2012, Personal Communication",1125,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1324,"Kohler 2012, Personal Communication",1199,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1325,"Kohler 2012, Personal Communication",1198,+R,3,no,NA
76,"NA897",LONG HOUSE,MV-1326,"Kohler 2012, Personal Communication",1005,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1328,"Kohler 2012, Personal Communication",939,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1329,"Kohler 2012, Personal Communication",1142,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1330,"Kohler 2012, Personal Communication",1015,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-1331,"Kohler 2012, Personal Communication",1110,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-1332,"Kohler 2012, Personal Communication",1200,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-1343,"Ortman 2008, Personal Communication",1257,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1345,"Kohler 2012, Personal Communication",1257,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-1349,"Kohler 2012, Personal Communication",1259,C,3,no,NA
76,"NA897",LONG HOUSE,MV-1350,"Ortman 2008, Personal Communication",647,R,3,no,NA
76,"NA897",LONG HOUSE,MV-1360,"Ortman 2008, Personal Communication",1279,#NAME?,2,no,NA
76,"NA897",LONG HOUSE,MV-2122,"Ortman 2008, Personal Communication",1272,B,3,no,NA
76,"NA897",LONG HOUSE,MV-2123,"Kohler 2012, Personal Communication",1271,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-2124,"Ortman 2008, Personal Communication",1144,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-2125,"Ortman 2008, Personal Communication",1277,B,3,no,NA
76,"NA897",LONG HOUSE,MV-2126,"Kohler 2012, Personal Communication",1247,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-2127,"Ortman 2008, Personal Communication",1197,V,2,no,NA
76,"NA897",LONG HOUSE,MV-2128,"Ortman 2008, Personal Communication",1200,RL,3,no,NA
76,"NA897",LONG HOUSE,MV-2129,"Kohler 2012, Personal Communication",1146,V,2,no,NA
76,"NA897",LONG HOUSE,MV-2358,"Kohler 2012, Personal Communication",1260,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-2359,"Ortman 2008, Personal Communication",1261,B,3,no,NA
76,"NA897",LONG HOUSE,MV-2360,"Ortman 2008, Personal Communication",1261,CL,3,no,NA
76,"NA897",LONG HOUSE,MV-2361,"Ortman 2008, Personal Communication",1261,CL,3,no,NA
76,"NA897",LONG HOUSE,MV-2362,"Kohler 2012, Personal Communication",1265,V,2,no,NA
76,"NA897",LONG HOUSE,MV-2363,"Ortman 2008, Personal Communication",1262,L,3,no,NA
76,"NA897",LONG HOUSE,MV-2364,"Ortman 2008, Personal Communication",1259,NA,3,no,NA
76,"NA897",LONG HOUSE,MV-2369,"Ortman 2008, Personal Communication",1266,V,2,no,NA
76,"NA897",LONG HOUSE,MV-2370,"Kohler 2012, Personal Communication",1246,BG,3,no,NA
76,"NA897",LONG HOUSE,MV-2371,"Kohler 2012, Personal Communication",1188,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-2372,"Ortman 2008, Personal Communication",1183,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-2373,"Kohler 2012, Personal Communication",1267,B,3,no,NA
76,"NA897",LONG HOUSE,MV-576,"Ortman 2008, Personal Communication",1249,V,2,no,NA
76,"NA897",LONG HOUSE,MV-578,"Kohler 2012, Personal Communication",1241,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-579,"Ortman 2008, Personal Communication",1236,NA,3,no,NA
76,"NA897",LONG HOUSE,MV-580,"Kohler 2012, Personal Communication",1218,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-583,"Ortman 2008, Personal Communication",1275,B,3,no,NA
76,"NA897",LONG HOUSE,MV-584,"Ortman 2008, Personal Communication",1278,V,2,no,NA
76,"NA897",LONG HOUSE,MV-586,"Ortman 2008, Personal Communication",1278,B,3,no,NA
76,"NA897",LONG HOUSE,MV-587,"Ortman 2008, Personal Communication",1241,#NAME?,2,no,NA
76,"NA897",LONG HOUSE,MV-588,"Kohler 2012, Personal Communication",1118,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-589,"Kohler 2012, Personal Communication",1259,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-590,"Kohler 2012, Personal Communication",1262,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-593,"Ortman 2008, Personal Communication",1257,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-595,"Kohler 2012, Personal Communication",1277,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-599,"Kohler 2012, Personal Communication",1270,B,3,no,NA
76,"NA897",LONG HOUSE,MV-600,"Ortman 2008, Personal Communication",1264,BG,3,no,NA
76,"NA897",LONG HOUSE,MV-601,"Kohler 2012, Personal Communication",1233,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-606,"Kohler 2012, Personal Communication",1253,#NAME?,2,no,NA
76,"NA897",LONG HOUSE,MV-607,"Kohler 2012, Personal Communication",1264,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-608,"Kohler 2012, Personal Communication",1263,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-609,"Kohler 2012, Personal Communication",1266,RL,3,no,NA
76,"NA897",LONG HOUSE,MV-611,"Kohler 2012, Personal Communication",1264,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-612,"Kohler 2012, Personal Communication",1260,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-613,"Ortman 2008, Personal Communication",1250,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-614,"Kohler 2012, Personal Communication",980,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-615,"Kohler 2012, Personal Communication",1263,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-616,"Kohler 2012, Personal Communication",1264,#NAME?,2,no,NA
76,"NA897",LONG HOUSE,MV-617,"Kohler 2012, Personal Communication",1213,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-618,"Kohler 2012, Personal Communication",1266,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-620,"Kohler 2012, Personal Communication",1266,CLB,3,no,NA
76,"NA897",LONG HOUSE,MV-621,"Kohler 2012, Personal Communication",1265,#NAME?,2,no,NA
76,"NA897",LONG HOUSE,MV-622,"Kohler 2012, Personal Communication",1266,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-623,"Kohler 2012, Personal Communication",1263,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-624,"Kohler 2012, Personal Communication",1243,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-625,"Kohler 2012, Personal Communication",1266,CB,3,no,NA
76,"NA897",LONG HOUSE,MV-626,"Kohler 2012, Personal Communication",1266,CLB,3,no,NA
76,"NA897",LONG HOUSE,MV-627,"Kohler 2012, Personal Communication",1266,LBG,3,no,NA
76,"NA897",LONG HOUSE,MV-628,"Kohler 2012, Personal Communication",1263,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-629,"Kohler 2012, Personal Communication",1264,V,2,no,NA
76,"NA897",LONG HOUSE,MV-631,"Kohler 2012, Personal Communication",1263,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-632,"Kohler 2012, Personal Communication",1264,RLB,3,no,NA
76,"NA897",LONG HOUSE,MV-633,"Kohler 2012, Personal Communication",1265,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-634,"Kohler 2012, Personal Communication",1265,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-635,"Kohler 2012, Personal Communication",1264,#NAME?,2,no,NA
76,"NA897",LONG HOUSE,MV-637,"Kohler 2012, Personal Communication",1155,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-638,"Kohler 2012, Personal Communication",1067,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-639,"Kohler 2012, Personal Communication",1240,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-640,"Kohler 2012, Personal Communication",1256,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-643,"Kohler 2012, Personal Communication",1253,+R,3,no,NA
76,"NA897",LONG HOUSE,MV-644,"Kohler 2012, Personal Communication",1254,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-645,"Kohler 2012, Personal Communication",1270,RL,3,no,NA
76,"NA897",LONG HOUSE,MV-646,"Kohler 2012, Personal Communication",1270,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-647,"Kohler 2012, Personal Communication",1237,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-648,"Kohler 2012, Personal Communication",1241,VV,1,no,NA
76,"NA897",LONG HOUSE,MV-649,"Kohler 2012, Personal Communication",1270,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-650,"Kohler 2012, Personal Communication",1273,RLB,3,no,NA
76,"NA897",LONG HOUSE,MV-652,"Kohler 2012, Personal Communication",1266,CLB,3,no,NA
76,"NA897",LONG HOUSE,MV-653,"Kohler 2012, Personal Communication",1254,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-655,"Kohler 2012, Personal Communication",1047,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-656,"Kohler 2012, Personal Communication",1275,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-657,"Kohler 2012, Personal Communication",1267,#NAME?,2,no,NA
76,"NA897",LONG HOUSE,MV-658,"Ortman 2008, Personal Communication",1263,C,3,no,NA
76,"NA897",LONG HOUSE,MV-659,"Kohler 2012, Personal Communication",1244,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-660,"Kohler 2012, Personal Communication",1267,V,2,no,NA
76,"NA897",LONG HOUSE,MV-661,"Kohler 2012, Personal Communication",1267,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-662,"Kohler 2012, Personal Communication",1200,#NAME?,1,no,NA
76,"NA897",LONG HOUSE,MV-663,"Ortman 2008, Personal Communication",1263,L,3,no,NA
76,"NA897",LONG HOUSE,MV-664,"Kohler 2012, Personal Communication",1279,#NAME?,3,no,NA
76,"NA897",LONG HOUSE,MV-665,"Kohler 2012, Personal Communication",1249,RLB,3,no,NA
76,"NA897",LONG HOUSE,MV-666,"Kohler 2012, Personal Communication",1260,RLB,3,no,NA
76,"NA897",LONG HOUSE,MV-668,"Kohler 2012, Personal Communication",1265,RB,3,no,NA
76,"NA897",LONG HOUSE,MV-669,"Kohler 2012, Personal Communication",1259,V,2,no,NA
76,"NA897",LONG HOUSE,MV-670,"Kohler 2012, Personal Communication",1225,R,3,no,NA
